command,index
sudo cat /etc/default/grub,6230
sudo nvim /etc/default/grub,6231
sudo grub-mkconfig -o /boot/grub/grub.cfg,6232
sudo nvim /etc/default/grub,6233
sudo grub-mkconfig -o /boot/grub/grub.cfg,6234
exit,6235
sudo cat /etc/default/grub,6236
sudo reboot now,6237
fs,6238
journalctl -b -u lightdm.service,6239
journalctl -b | grep nouveau,6240
journalctl -b | grep Xorg,6241
cat /var/log/Xorg.0.log,6242
journalctl -b | grep nouveau,6243
journalctl -b,6244
sudo cat /etc/X11/xorg.conf.d/20-nouveau.conf,6245
sudo nvim /etc/X11/xorg.conf.d/20-nouveau.conf,6246
"cat /var/log/Xorg.0.log | grep ""(EE)""",6247
"lspci -k | grep -EA3 ""VGA|3D|Display""",6248
sudo paru -Syu,6249
ls,6250
"cat /var/log/Xorg.0.log | grep ""(EE)""",6251
"lspci -k | grep -EA3 ""VGA|3D|Display""",6252
btop,6253
journalctl -b | grep nouveau,6254
journalctl -b -u lightdm.service,6255
fs,6256
flutter --version,6257
flutter doctor,6258
dart --version,6259
flutter upgrade,6260
dart --version,6261
flutter --version,6262
node -v,6263
paru -Syu,6264
ls,6265
cd dot,6266
ls,6267
cd wezterm/.wezterm.lua,6268
vi wezterm/.wezterm.lua,6269
ls,6270
pwd,6271
cd nv,6272
v,6273
exit,6274
ls,6275
btop,6276
flutter --version,6277
cd dow,6278
ls,6279
unzip Hack.zip ,6280
ls,6281
mkdir ~/dotfiles/font/.fonts/Hack,6282
mv ./*.ttf ~/dotfiles/font/.fonts/Hack/,6283
ls,6284
trash-put Hack.zip README.md LICENSE.md,6285
ls,6286
cd dot,6287
cd font/.fonts/Hack/,6288
ls,6289
cd,6290
fc-cache -fv,6291
wezterm ls-fonts --list-system | grep Hack,6292
ls,6293
l,6294
fs,6295
ls,6296
lsd,6297
l,6298
fs,6299
cd dotfiles/,6300
fs,6301
nvim wezterm/.wezterm.lua,6302
gs,6303
git restore wezterm/.wezterm.lua,6304
ls,6305
nvim wezterm/.wezterm.lua,6306
fs,6307
pwd,6308
gs,6309
ga,6310
"gc ""fix: font""",6311
gp,6312
gs,6313
sudo cat /etc/X11/xorg.conf.d/20-nouveau.conf,6314
sudo nvim /etc/X11/xorg.conf.d/20-nouveau.conf,6315
"cat /var/log/Xorg.0.log | grep ""(EE)""",6316
sudo nvim /etc/X11/xorg.conf.d/20-nouveau.conf,6317
history | grep cat,6318
history | grep display,6319
history | grep DISPLAY,6320
ls,6321
btop,6322
ls,6323
btop,6324
sudo nvim /etc/X11/xorg.conf.d/20-nouveau.conf,6325
sudo cat /etc/X11/xorg.conf.d/20-nouveau.conf,6326
bluetoothctl,6327
ls,6328
paru -Syu,6329
"""\u{1F40D}""",6330
lsd,6331
pwd,6332
"cat /var/log/Xorg.0.log | grep ""(EE)""",6333
cat /var/log/Xorg.0.log,6334
"cat /var/log/Xorg.0.log | grep ""(EE)""",6335
btop,6336
s /dev/input/by-id/,6337
paru -Syu,6338
ls,6339
"cat /var/log/Xorg.0.log | grep ""(EE)""",6340
cd /dev/input/,6341
ls,6342
ls by-id/,6343
ls by-path/,6344
cd /etc/modprobe.d/,6345
ls,6346
cd /etc/X11/xorg.conf.d/,6347
ls,6348
sudo touch 50-mouse.conf,6349
sudo touch 50-keyboard.conf,6350
sudo nvim 50-mouse.conf,6351
sudo nvim 50-keyboard.conf,6352
ls,6353
y,6354
"cat /var/log/Xorg.0.log | grep ""(EE)""",6355
ls,6356
cd /etc/X11/xorg.conf.d/,6357
ls,6358
sudo mv 50-keyboard.conf 50-mouse.conf ~/backup/,6359
ls,6360
"lspci -k | grep -EA3 ""VGA|3D|Display""",6361
"lspci | grep -E ""VGA|3D""",6362
btop,6363
"cat /var/log/Xorg.0.log | grep ""(EE)""",6364
journalctl -b -u lightdm.service,6365
journalctl -b | grep nouveau,6366
journalctl -b | grep Xorg,6367
paru -Q xf86-input-libinput,6368
cyme --lsusb,6369
"cat /var/log/Xorg.0.log | grep ""(EE)""",6370
paru -Q evdev,6371
paru -Q libinput,6372
sudo mv ~/backup/50-keyboard.conf ~/backup/50-mouse.conf /etc/X11/xorg.conf.d/,6373
cd /etc/X11/xorg.conf.d/,6374
sudo nvim 50-keyboard.conf,6375
sudo nvim 50-mouse.conf,6376
y,6377
cd ~/backup/,6378
ls,6379
cd /etc/X11/xorg.conf.d/,6380
ls,6381
y,6382
sudo mv 50-keyboard.conf 50-mouse.conf ~/backup/,6383
ls,6384
sudo reboot now,6385
paru -Syu,6386
./coding/GenAi/gen_ai/bin/gen_ai.exe,6387
ls,6388
v output.md,6389
./coding/GenAi/gen_ai/bin/gen_ai.exe,6390
nv output.md,6391
ls,6392
git,6393
paru -S git,6394
paru -Syyuu,6395
paru -Syu,6396
cd /etc/modprobe.d/,6397
ls,6398
sudo nvim blacklist-r8188eu.conf,6399
sudo nvim blacklist-rtl8xxxu.conf,6400
y,6401
"lspci | grep -E ""VGA|3D""",6402
"lspci -k | grep -EA3 ""VGA|3D|Display""",6403
journalctl -b | grep nouveau,6404
fs,6405
cd nv,6406
paru -Syu,6407
pacman -Qdt,6408
pacman -Syu,6409
ls,6410
v,6411
gs,6412
ga,6413
"gc ""fix: python formatter""",6414
gp,6415
cd,6416
ls,6417
ll,6418
la,6419
y,6420
cd dotfiles/,6421
la,6422
btop,6423
sys temp ,6424
sys mem,6425
ls,6426
sudo cat /etc/X11/xorg.conf.d/20-nouveau.conf,6427
btop,6428
ps,6429
cd nv,6430
ls,6431
tree,6432
v,6433
cd codeing,6434
z coding/,6435
ls,6436
code .,6437
rust r,6438
cargo r ,6439
z,6440
pwd,6441
http get https://jsonplaceholder.typicode.com/posts/1,6442
cd codeing,6443
cd coding/,6444
ls,6445
cd rust_lang/server/,6446
ls,6447
cls,6448
v,6449
tmux,6450
paru -Ss jest,6451
paru -Ss just,6452
paru -Q java,6453
paru -Q | grep java,6454
paru -Q | grep go,6455
cd rust_lang/,6456
ls,6457
cd ..,6458
ls,6459
cargo create bin hello,6460
cargo new bin hello,6461
cargo new hello --bin,6462
ls,6463
cd hello/,6464
code .,6465
cd hello/,6466
cd rust_lang/,6467
cd ../hello/,6468
ls,6469
http get localhost:3000,6470
http get http://localhost:3000,6471
cargo r ,6472
http get http://localhost:3000,6473
cls,6474
ls,6475
http get http://localhost:3000,6476
http get http://localhost:3000/world/1,6477
http get http://localhost:3000/world/2,6478
cargo r ,6479
ls,6480
cargo r ,6481
http get http://localhost:3000/query?name-rio&age-20,6482
"http post --content-type application/json http://localhost:3000/get_json {name: Rio, age: 20}",6483
cargo r ,6484
http get http://localhost:3000/get_json_value,6485
cargo r ,6486
ls,6487
ping github.com,6488
paru -Sy,6489
paru -Syu,6490
cd nv,6491
v,6492
cd rust_lang/,6493
ls,6494
cd ../hello/,6495
ls,6496
du,6497
btop,6498
bluetoothctl,6499
paru -Ss jj,6500
paru -Ss qpdfview,6501
fs,6502
paru -Q | grep vi,6503
paru -Rns vim,6504
paru -S qpdfview,6505
fs,6506
paru -Q | grep nano,6507
paru -Q | grep vi,6508
y,6509
ls,6510
cd ,6511
fs,6512
pacman -Qdt,6513
paru -S love,6514
love --version,6515
f,6516
fs,6517
y,6518
ls,6519
cd ..,6520
ls,6521
gcl https://github.com/kyleschaub/udemy-love2d,6522
ls,6523
cd lua_lang/,6524
z coding/lua_lang/,6525
ls,6526
mkdir game,6527
cd game/,6528
love .,6529
love basic/main.lua,6530
love ./basic/,6531
y,6532
v,6533
ls,6534
mkdir shooter,6535
cd shooter/,6536
v,6537
cd shooter/,6538
cd coding/lua_lang/game/shooter/,6539
v,6540
ls,6541
z,6542
fs,6543
bluetoothctl,6544
ls,6545
pwd,6546
paru -Sy,6547
paru -Syu,6548
cd nv,6549
v,6550
cd python,6551
ls,6552
cd cli/,6553
v,6554
cd nv,6555
v,6556
gs,6557
ga,6558
"gc ""fix: python formatter""",6559
gp,6560
pwd,6561
ls,6562
nv,6563
v,6564
ga,6565
"gc ""fix: python formatter""",6566
gp,6567
cd python,6568
ls,6569
cd cli/,6570
v,6571
lsd,6572
cd,6573
pwd,6574
lsd,6575
pwd,6576
ll,6577
lsblk,6578
sys disks,6579
btop,6580
sys temp,6581
pwd,6582
lsd,6583
pwd,6584
la,6585
fs,6586
y,6587
sys temp,6588
cd rust_lang/,6589
cd ls,6590
ls,6591
cd rust_lang/,6592
ls,6593
code .,6594
ls,6595
"http post --content-type application/json http://localhost:3000/post_json {name: Rio, age: 20}",6596
cd Node,6597
ls,6598
mkdir SPOTLIGHT-APP,6599
cd SPOTLIGHT-APP/,6600
npm create-expo-app@latest .,6601
npx create-expo-app@latest .,6602
ls,6603
cd SPOTLIGHT-APP/,6604
cd Node,6605
cd SPOTLIGHT-APP/,6606
code .,6607
npx expo,6608
ls,6609
npm run reset-project,6610
ls,6611
trash-put app-example/,6612
npx expo,6613
npm install @clerk/clerk-expo,6614
npm install expo-secure-store,6615
npx expo,6616
paru -Syu,6617
cd Node,6618
ls,6619
du,6620
lsd,6621
la,6622
cd coding/,6623
du,6624
lsd,6625
pwd,6626
paru -Sy,6627
paru -Syu,6628
cd flutter_apps/,6629
ls,6630
flutter create BMI,6631
flutter create bmi_app,6632
cd bmi_app/,6633
v,6634
cd nv,6635
v,6636
ga,6637
"gc ""fix: lsp""",6638
gp,6639
v,6640
ls,6641
flutter ,6642
flutter build,6643
flutter build linux,6644
v,6645
flutter build linux,6646
ls,6647
cd build/linux/x64/release/bundle/,6648
ls,6649
./bmi_app,6650
cd ../../../../,6651
ls,6652
cd ..,6653
du,6654
cd build/linux/x64/release/bundle/,6655
du,6656
z,6657
e,6658
ps,6659
ls,6660
e,6661
btop,6662
ls,6663
paru -Sy,6664
sys temp,6665
ls,6666
pwd,6667
paru -Ss testing,6668
paru -Syu,6669
paru -Ss posting,6670
paru -S posting,6671
ls,6672
uv ,6673
uv tools,6674
uv tool,6675
uv tool list,6676
uv list,6677
uv,6678
uv python,6679
uv python list,6680
python3 --version,6681
python --version,6682
uv pip list,6683
paru -Q | grep cli,6684
sys temp,6685
btop,6686
cd nv,6687
ls,6688
v,6689
sys disks,6690
fdisk -l,6691
fdisk ,6692
sudo fdisk -l,6693
v,6694
ls,6695
ping github.com,6696
paru -Syu,6697
ls,6698
paru -Syu,6699
uv tool list,6700
uv tool install posting,6701
posting,6702
cd dot,6703
ls,6704
cd bash/,6705
ls,6706
la,6707
ls,6708
posting,6709
pwd,6710
uv tool list,6711
pip list,6712
paru -Q | grep pip,6713
uv pip list,6714
cd .local/,6715
ls,6716
ls bin/,6717
pwd,6718
flutter --version,6719
posting,6720
v .bash_profile,6721
la,6722
v .bashrc,6723
cd .local/,6724
pwd,6725
cd ..,6726
pwd,6727
cd do,6728
cd bash/,6729
posting,6730
v .bash_profile,6731
cd ../nushell/,6732
ls,6733
la,6734
cd .config/nushell/,6735
ls,6736
v ,6737
cd bash,6738
ls,6739
v .bash_profile,6740
cd nudhell,6741
cd nushell,6742
ls,6743
posting,6744
fs,6745
"fzf --preview=""bat {}""",6746
v,6747
cd dot,6748
gs,6749
ga,6750
"gc ""add: posting in env""",6751
gp,6752
which npm,6753
node -v,6754
paru -Q | grep node,6755
paru -Q ,6756
paru -Q | grep posting,6757
cd ,6758
ls,6759
la,6760
ls,6761
cd Downloads/,6762
ls,6763
tar -xf jdk-24_linux-x64_bin.tar.gz,6764
ls,6765
y,6766
trash-put cd ..,6767
cd ..,6768
ls,6769
trash-put jdk-24_linux-x64_bin.tar.gz,6770
trash-list,6771
trash-empty ,6772
trash-list,6773
ls,6774
cd ,6775
la,6776
mkdir .sdk,6777
pwd,6778
mv ~/Downloads/jdk-24.0.1/ .sdk/,6779
ls,6780
cd .sdk/,6781
ls,6782
cd jdk-24.0.1/,6783
pwd,6784
cd nushell,6785
java -v,6786
java --version,6787
v,6788
cd,6789
y,6790
which dart,6791
which rust,6792
which cargo,6793
cd nv,6794
ls,6795
cargo r ,6796
v,6797
posting,6798
http get http://localhost:3000/json_res,6799
ls,6800
paru -Sy,6801
paru -Syu,6802
btop,6803
fs,6804
paru -S gostty,6805
paru -S ghostty,6806
ls,6807
pwd,6808
fs,6809
"""\u{1F40D}""",6810
y,6811
cd dot,6812
ls,6813
mkdir ghostty,6814
mkdir ghostty/.config,6815
cd ghostty/.config/,6816
mkdir ghostty,6817
ls,6818
cd ghostty/,6819
pwd,6820
touch config,6821
ls,6822
v,6823
cd dot,6824
trash-put ~/.config/ghostty,6825
y,6826
pwd,6827
stow ghostty,6828
y,6829
ls,6830
pwd,6831
fs,6832
"""\u{1F40D}""",6833
wezterm ls-fonts --list-system | grep Jet,6834
cd dot,6835
cd wezterm/.wezterm.lua,6836
v wezterm/.wezterm.lua,6837
cd ..,6838
ls,6839
cd dotfiles/,6840
cd ghostty/.config/ghostty/,6841
fs,6842
cd nv,6843
v,6844
ls,6845
fs,6846
cd nv,6847
v,6848
"""\u{1F40D}""",6849
fs,6850
cd nv,6851
v,6852
v,6853
cd dot,6854
ls,6855
gs,6856
ga,6857
"gc ""add: ghostty terminal""",6858
ls,6859
pwd,6860
lsd,6861
btop,6862
"""\u{1F40D}""",6863
paru -Rns wezterm,6864
fs,6865
y,6866
la,6867
cd,6868
pacman -Qdt,6869
ghostty +list-fonts,6870
cd dotfiles/ghostty/.config/ghostty/,6871
ls,6872
v,6873
ghostty +list-themes,6874
ls,6875
cd dotfiles/ghostty/.config/ghostty/,6876
"fzf --preview=""bat {}""",6877
lsd,6878
cat config ,6879
"""\u{1F40D}""",6880
btop,6881
cd dot,6882
gs,6883
ga,6884
"gc ""fox: ghostty terminal""",6885
gp,6886
la,6887
ls,6888
fs,6889
y,6890
"""\u{1F40D}""",6891
pacman -Qdt,6892
fs,6893
paru -Q | grep wezterm,6894
paru -Q | grep love,6895
paru -Q ,6896
cd dotfiles/ghostty/.config/ghostty/,6897
cat config ,6898
ls,6899
cd dotfiles/ghostty/.config/ghostty/,6900
cd,6901
cd dotfiles/ghostty/.config/ghostty/,6902
cat config ,6903
ls,6904
fs,6905
tmix,6906
cd,6907
cls,6908
tmux,6909
cd,6910
cd dotfiles/tmux/,6911
la,6912
ls .tmux/,6913
y,6914
la,6915
cp .tmux.conf ~/backup/,6916
ls,6917
la,6918
trash-put .tmux,6919
la,6920
v .tmux.conf,6921
pwd,6922
tmux,6923
ls,6924
cd,6925
ls,6926
pwd,6927
cd nv,6928
ls,6929
cd,6930
cd dotfiles/tmux/,6931
cd dotfile,6932
ls,6933
cd tmux/,6934
la,6935
cd,6936
la,6937
y,6938
cd .tmux,6939
ls .tmux,6940
cat .tmux,6941
tmux,6942
ls,6943
ls,6944
tmux,6945
cd,6946
ls,6947
cd dotfile,6948
cd tmux/.tmux.conf,6949
y,6950
tmux,6951
tmux,6952
tmux kill server,6953
tmux kill-sessionr,6954
tmux kill-session,6955
tmux,6956
tmux kill-server,6957
ls,6958
tmux new -s main,6959
tmux,6960
cd dotfiles/tmux/,6961
v .tmux.conf,6962
ls,6963
cd,6964
ls,6965
tmux new -s main,6966
cd dotfiles/tmux/,6967
ls,6968
la,6969
pwd,6970
tmux new -s main,6971
ls,6972
"nu -c 'if (sys::run ""ping -c 1 8.8.8.8"" | get exit_code) == 0 { ""on"" } else { ""off"" }'",6973
tmux new -s main,6974
v .tmux.conf,6975
cd nv,6976
v,6977
ls,6978
cd,6979
cd nv,6980
v,6981
tmux new -s main,6982
cd nv,6983
v,6984
ls,6985
v,6986
nv,6987
v,6988
hs,6989
gs,6990
cd dot,6991
gs,6992
ga,6993
"gc ""fox: tmux and nvim color""",6994
gs,6995
gp,6996
ls,6997
cd nv,6998
v,6999
gs,7000
ga,7001
"gc ""fix: nvim auto-comment""",7002
gp,7003
"""\u{1F40D}""",7004
cd dot,7005
cd,7006
pwd,7007
tmux,7008
cd go_lang/,7009
ls,7010
pwd,7011
cd ..,7012
ls,7013
cd todo_app/,7014
v,7015
tmux,7016
v,7017
cargo create bin day_1,7018
cargo new bin day_1,7019
cargo new  day_1,7020
cargo r,7021
cd day_1/,7022
cargo r,7023
cargo r -q,7024
cd ..,7025
ls,7026
cargo new  day_2,7027
ls,7028
cd day_2,7029
code .,7030
code src/main.rs,7031
cargo r -q,7032
ls,7033
cargo add rand,7034
y,7035
paru -Q | grep code,7036
paru -Rns visual-studio-code-bin,7037
code,7038
y,7039
cd,7040
du,7041
y,7042
fs,7043
cd nv,7044
v,7045
cd nv,7046
v,7047
gs,7048
ga,7049
"gc ""fix: nvim rust-lsp""",7050
cd rust_lang/,7051
ls,7052
cargo c,7053
rustup rust-src,7054
paru -Q | grep rust,7055
paru -Q | grep cargo,7056
rust --version,7057
rustc --version,7058
rustcup --version,7059
paru -Ss rust-src,7060
rustc,7061
paru -Ss rust-src,7062
paru -Q | grep cargo,7063
paru -Q | grep rustc,7064
paru -Q | grep rust,7065
which cargo,7066
which rustc,7067
which rustup,7068
rustc -h,7069
rustc install,7070
paru -Q | grep rust,7071
paru -S rust-src,7072
v,7073
cd rust_lang/,7074
v,7075
cd nv,7076
v,7077
gs,7078
ga,7079
"gc ""fix: nvim rust-lsp need rust-src""",7080
gp,7081
cd rust_lang/,7082
cd ..,7083
ls,7084
cd learn_rust/,7085
ls,7086
cd day_2,7087
ls,7088
cargo r -q,7089
v,7090
ls,7091
paru -Sy,7092
paru -Syu,7093
paru -Sy,7094
ls,7095
fs,7096
"""\u{1F40D}""",7097
cd nv,7098
v,7099
ls,7100
cd dot,7101
gs,7102
ls,7103
btop,7104
ls,7105
btop,7106
ls,7107
y,7108
ls,7109
paru -Sy,7110
paru -Syu,7111
cd  python,7112
ls,7113
mkdir server,7114
cd server/,7115
uv venv env,7116
ls,7117
uv pip list,7118
uv list,7119
ls,7120
uv init .,7121
ls,7122
uv add fastapi uvicorn,7123
la,7124
ls,7125
exit,7126
sh -i -c 'source env/bin/activate ; nu',7127
ls,7128
trash-put env,7129
la,7130
uv pip list,7131
v,7132
uv pip list,7133
posting,7134
uvicorn main:app --reload,7135
sh -i -c 'source .venv/bin/activate ; nu',7136
w,7137
history,7138
cd ~/backup/,7139
ls,7140
history > history_6_5.txt,7141
cat history | grep zip,7142
"echo -e ""\xf0\x9f\x90\x8d""",7143
history ,7144
history | to csv ,7145
ls,7146
ls | to text | save history_6_5.txt,7147
ls,7148
cd ~/backup/,7149
cat command.txt,7150
cd ~/Video/Movies/Other/,7151
;s,7152
l,7153
tree,7154
sudo chmod 777 Kr,7155
sudo chown root:root Kr,7156
tree,7157
cd ..,7158
paru -Syu,7159
ls,7160
sudo chmod 700 Other,7161
sudo chown root:root Other,7162
ls,7163
tree,7164
cd ,7165
ls,7166
y,7167
q,7168
pwd,7169
df -h,7170
y,7171
cd flutter_apps/,7172
cd ..,7173
ls,7174
flutter create morden_ui,7175
cd morden_ui/,7176
ls,7177
v,7178
ls,7179
cd morden_ui/,7180
cd flutter_apps/,7181
cd ../morden_ui/,7182
v,7183
ls,7184
pwd,7185
ls,7186
pwd,7187
paru -Sy,7188
paru -Syu,7189
cd rust_lang/,7190
ls,7191
pwd,7192
posting,7193
cargo r -q,7194
nv,7195
cd dow,7196
ls,7197
unzip Otis.tar.xz,7198
tar -xf  Otis.tar.xz,7199
ls,7200
ls Otis/,7201
ls ~/dotfiles/icons/.icons/,7202
ls ~/dotfiles/themes/.themes/,7203
ls ~/dotfiles/themes/.themes/Sweet-Dark/,7204
mv Otis ~/dotfiles/themes/.themes/,7205
ls ~/dotfiles/themes/.themes/Sweet-Dark/,7206
ls ~/dotfiles/themes/.themes/,7207
cd ~/dotfiles/themes/.themes/,7208
ls,7209
trash-put Otis Sweet-Dark Tokyonight-Dark-Storm ,7210
fs,7211
cd dow,7212
ls,7213
tar -xf Graphite-Dark.tar.xz,7214
ls,7215
ls Graphite-blue-Dark/,7216
mv Graphite-blue-Dark Graphite-Dark Graphite-green-Dark Graphite-orange-Dark Graphite-pink-Dark Graphite-purple-Dark Graphite-red-Dark Graphite-teal-Dark Graphite-yellow-Dark ~/dotfiles/themes/.themes/,7217
ls,7218
cd ~/dotfiles/themes/.themes/,7219
ls,7220
trash-put Graphite-*,7221
ls,7222
cd,7223
fs,7224
trash-empty ,7225
trash-list,7226
cd dow,7227
ls,7228
tar -xf BeautyLine.tar.gz,7229
ls,7230
la BeautyLine/,7231
mv BeautyLine ~/dotfiles/icons/.icons/,7232
cd dow,7233
la,7234
tar -xf BeautySolar.tar-20241114161046.gz,7235
ls,7236
mv BeautySolar ~/dotfiles/icons/.icons/,7237
gtk-update-icon-cache -f -t /home/rio/.icons/BeautySolar,7238
cd dow,7239
ls,7240
trash-put BeautyLine.tar.gz BeautySolar.tar-20241114161046.gz Graphite-Dark.tar.xz Otis.tar.xz ,7241
ls,7242
mv DT20245317614_Application.pdf pardeep_yadav_resume.pdf ~/Documents/,7243
ls,7244
tar -xf WhiteSur-Dark.tar.xz,7245
ls,7246
mv WhiteSur-Dark ~/dotfiles/themes/.themes/,7247
fs,7248
ls,7249
pwd,7250
cd dot,7251
gs,7252
ga,7253
"gc ""Add: icon and theme""",7254
gp,7255
y,7256
ls,7257
paru -Syu,7258
ls,7259
btop,7260
ls,7261
paru -Q | grep gvfs,7262
paru -Ss gvfs,7263
./coding/GenAi/gen_ai/bin/gen_ai.exe,7264
ls,7265
nv output.md,7266
./coding/GenAi/gen_ai/bin/gen_ai.exe,7267
nv output.md,7268
cd /coding/GenAi/gen_ai/,7269
cd ~/coding/GenAi/gen_ai/,7270
nv,7271
cd,7272
ls,7273
java --version,7274
cd nv,7275
v,7276
lsd,7277
pwd,7278
cd coding/,7279
cd ..,7280
ls,7281
mkdir java_lang,7282
cd java_lang/,7283
v,7284
ls,7285
cd ..,7286
ls,7287
trash-put java_lang,7288
ls,7289
cd nv,7290
v,7291
trash-empty ,7292
ls,7293
rm -rf go go.2,7294
sudo rm -rf go go.2,7295
ls,7296
trash-empty ,7297
cd,7298
ls,7299
cd dow,7300
ls,7301
wget https://download.jetbrains.com/idea/ideaIC-2025.1.tar.gz,7302
ls,7303
trash ideaIC-2025.1.tar.gz,7304
trash-empty ,7305
ls,7306
cd dot,7307
cd bas,7308
ls,7309
la,7310
v .bash_profile,7311
ls,7312
bash,7313
ls,7314
v .bashrc,7315
ls,7316
which nu,7317
ls,7318
cd dot,7319
cd ghostty/.config/ghostty/,7320
ls,7321
v config ,7322
gs,7323
ls,7324
pwd,7325
flutter --version,7326
ls,7327
bash,7328
ls,7329
cd dot,7330
gs,7331
ga,7332
"gc ""Fix: shell default""",7333
gp,7334
ls,7335
pwd,7336
ls,7337
which nu,7338
bash,7339
ls,7340
echo; SHELL,7341
ls,7342
paru -S,7343
paru -Sy,7344
paru -Syu,7345
ls,7346
paru -Syu,7347
ls,7348
echo $SHELL,7349
paru -Syu,7350
uname,7351
uname -a,7352
ls,7353
cd nv,7354
v,7355
ls,7356
paru -Syu,7357
ls,7358
paru -Syu,7359
pwd,7360
gs,7361
btop,7362
gs,7363
cd dot,7364
gs,7365
ls,7366
pwd,7367
cava,7368
cd,7369
z,7370
ls,7371
l,7372
cd nv,7373
ls,7374
cd ~/.local/share/nvim/,7375
ls,7376
cd lazy/,7377
ls,7378
v,7379
nv,7380
ls,7381
cd nv,7382
v,7383
cd go_lang/,7384
v,7385
cd nv,7386
gs,7387
v,7388
cd python,7389
ls,7390
cd server/,7391
v,7392
ls,7393
la,7394
v,7395
cd rust_lang/,7396
ls,7397
v,7398
paru -Syu,7399
cd,7400
ls -a | where type == 'file',7401
y,7402
sh -i -c 'source .venv/bin/activate ; nu',7403
ls,7404
paru -Sy,7405
paru -Syu,7406
cd nv,7407
ls,7408
v,7409
ls,7410
pwd,7411
cd,7412
ls,7413
paru -Q | grep tldr,7414
paru -Q | grep tl,7415
paru -Q ,7416
ls,7417
fs,7418
cd ~/Video/Movies/Hindi/,7419
ls,7420
trash-put `Thunderbolts (2025) Hindi Dubbed Movie 1080p PREHD(Mp4Moviez).mkv`,7421
ls,7422
"sudo iw wlan0 scan | grep -i ""SSID\|Frequency""",7423
lsusb | grep -i wireless,7424
cyme --lsusb,7425
ls,7426
ip addr,7427
tmux,7428
cd rust_lang/,7429
cd ..,7430
ls,7431
cd learn_rust/,7432
v,7433
tmux new -s main,7434
tmux,7435
cd dot,7436
ls,7437
nvim tmux/.tmux.conf,7438
ls,7439
cd rust_lang/,7440
cd ../learn_rust/,7441
v,7442
cd dot,7443
nvim tmux/.tmux.conf,7444
cd tmux/,7445
ls,7446
la,7447
y,7448
nvim tmux/.tmux.conf,7449
cd dot,7450
ls,7451
tmux,7452
tmux list-keys -t,7453
tmux list-keys ,7454
ls,7455
nvim tmux/.tmux.conf,7456
tmux,7457
cd nv,7458
v,7459
gs,7460
ga,7461
"gc ""Fix: nvim key """,7462
gp,7463
cd go_lang/,7464
v,7465
tmux,7466
cd dot,7467
la,7468
nvim tmux/.tmux.conf,7469
tmux new -s rio,7470
cd dot,7471
nvim tmux/.tmux.conf,7472
cd dot,7473
ls,7474
la tmux/,7475
nvim tmux/.tmux.conf,7476
cd,7477
la,7478
tmux new -s rio,7479
tmux,7480
tmux new -s rio,7481
lsb_release -a,7482
paru -Q | grep fuse,7483
y,7484
ls,7485
./Sigma-File-Manager-1.7.0-Linux-Debian.AppImage,7486
ls,7487
paru -Sy,7488
paru -Syu,7489
ls,7490
fs,7491
paru -Sy,7492
paru -Syu,7493
paru -Ss hyprland,7494
paru -S hyprland,7495
paru -Ss sdm,7496
paru -Q sdm,7497
paru -Q .xfce4*,7498
paru -Q .xfce4.*,7499
paru -Q xfce4,7500
paru -Q | grep xfce,7501
paru -Q | grep x11,7502
paru -Q | grep xfce*,7503
systemctl status,7504
systemctl sddm staus,7505
paru -Q | grep ssdm,7506
paru -Q | grep sddm,7507
dmesg,7508
sudo dmesg,7509
sudo dmesg | grep nvidia,7510
paru -Ss Zathura,7511
paru -S Zathura,7512
paru -S zathura,7513
paru -Rns zathura,7514
ls,7515
fs,7516
paru -Q,7517
ls,7518
cd dot,7519
cd ghostty/.config/ghostty/,7520
v,7521
cd,7522
systemctl status display-manager.service,7523
fs,7524
paru -Q | grep xfce4-goodies,7525
ghostty +list-themes,7526
cd dot,7527
gs,7528
ga,7529
"gc ""Fix: tmux""",7530
gp,7531
fs,7532
cd ~/.config/,7533
ls,7534
cd xfce4/,7535
ls,7536
v,7537
vi helpers.rc,7538
paru -Q | grep xfce4-terminal,7539
paru -Q | grep terminal,7540
sudo pacman -Rns xfce4-terminal,7541
fs,7542
paru -Q | grep application,7543
paru -Q | grep finder,7544
fs,7545
paru -Q | grep thunar,7546
cd /etc/,7547
ls | grep fstab,7548
nvim fstab,7549
cd,7550
paru -Q | grep avashi,7551
paru -Q | grep sshfs,7552
paru -Q | grep xfce,7553
paru -Q ,7554
paru -Q | grep ssh,7555
paru -Q | grep sshfs,7556
paru -Q | grep thunar,7557
fs,7558
pacman -Qdt,7559
paru -Q | grep sensor,7560
paru -Q | grep color,7561
paru -Q | grep xfce,7562
paru -Q | grep thunar,7563
fs,7564
paru -Q | grep thunar,7565
paru -Rns thunar,7566
pacman -Qi xfdesktop,7567
pacman -Qi thunar,7568
ls,7569
cd dot,7570
ls,7571
cd ghostty/.config/ghostty/,7572
v,7573
q,7574
ls,7575
pwd,7576
ls,7577
pwd,7578
posting,7579
fs,7580
pacman -Qi ghostty,7581
pacman -Qi neovim,7582
pacman -Qi xfce,7583
pacman -Qi xfce4,7584
pacman -Q | grep xfce,7585
pacman -Qi xfce4-appfinder,7586
pacman -Rns xfce4-appfinder,7587
paru -Rns xfce4-appfinder,7588
fs,7589
pacman -Qi xfce4-appfinder,7590
paru -Q | grep xfce4,7591
paru -Qi zen,7592
paru -Qi zen-browser-bin,7593
